ell,A_low,A_up
1.1,0.00015888049706132021,3.320494794434054e-05
1.1273743016759779,0.00015888049706132021,3.3153510922411996e-05
1.1547486033519554,0.00015888049706132021,3.310018339145575e-05
1.1821229050279332,0.00015888049706132021,3.304513049084362e-05
1.2094972067039107,0.00015888049706132021,3.298851348211058e-05
1.2368715083798885,0.00015888049706132021,3.2930488932754775e-05
1.264245810055866,0.00015888049706132021,3.287120805672091e-05
1.2916201117318438,0.00015888049706132021,3.28108161970799e-05
1.3189944134078213,0.00015888049706132021,3.2749452436341214e-05
1.346368715083799,0.00015888049706132021,3.268724932009993e-05
1.3737430167597766,0.00015888049706132021,3.262433268024842e-05
1.4011173184357544,0.00015888049706132021,3.25608215447034e-05
1.428491620111732,0.00015888049706132021,3.249682812145292e-05
1.4558659217877097,0.00015888049706132021,3.243245784566395e-05
1.4832402234636872,0.00015888049706132021,3.236780947957076e-05
1.510614525139665,0.00015888049706132021,3.230297525585183e-05
1.5379888268156425,0.00015888049706132021,3.223804105617633e-05
1.5653631284916203,0.00015888049706132021,3.217308661753843e-05
1.5927374301675978,0.00015888049706132021,3.21081857598879e-05
1.6201117318435756,0.00015888049706132021,3.2043406629396636e-05
1.6474860335195531,0.00015888049706132021,3.1978811952470405e-05
1.674860335195531,0.00015888049706132021,3.191445929631746e-05
1.7022346368715087,0.00015888049706132021,3.1850401332522894e-05
1.7296089385474862,0.00015888049706132021,3.178668610064943e-05
1.7569832402234637,0.00015888049706132021,3.172335726939449e-05
1.7843575418994415,0.00015888049706132021,3.1660454393284154e-05
1.8117318435754193,0.00015888049706132021,3.1598013163279445e-05
1.8391061452513968,0.00015888049706132021,3.153606565001525e-05
1.8664804469273744,0.00015888049706132021,3.147464053868979e-05
1.8938547486033521,0.00015888049706132021,3.141376335487892e-05
1.9212290502793299,0.00015888049706132021,3.1353456680767404e-05
1.9486033519553074,0.00015888049706132021,3.129374036147425e-05
1.975977653631285,0.00015888049706132021,3.123463170130372e-05
2.003351955307263,0.00015888049706132021,3.117614564988232e-05
2.0307262569832405,0.00015888049706132021,3.111829497824749e-05
2.058100558659218,0.00015888049706132021,3.106109044503964e-05
2.0854748603351956,0.00015888049706132021,3.1004540953017024e-05
2.112849162011173,0.00015888049706132021,3.094865369616709e-05
2.140223463687151,0.00015888049706132021,3.089343429772838e-05
2.1675977653631286,0.00015888049706132021,3.0838886939467e-05
2.1949720670391066,0.00015888049706132021,3.078501448257329e-05
2.222346368715084,0.00015888049706132021,3.073181858055692e-05
2.2497206703910617,0.00015888049706132021,3.0679299784526476e-05
2.2770949720670393,0.00015888049706132021,3.062745764124074e-05
2.304469273743017,0.00015888049706132021,3.0576290784317225e-05
2.3318435754189943,0.00015888049706132021,3.052579701897704e-05
2.3592178770949723,0.00015888049706132021,3.0475973400697434e-05
2.38659217877095,0.00015888049706132021,3.0426816308132048e-05
2.413966480446928,0.00015888049706132021,3.037832151064743e-05
2.4413407821229054,0.00015888049706132021,3.033048423081057e-05
2.468715083798883,0.00015888049706132021,3.0283299202148424e-05
2.4960893854748605,0.00015888049706132021,3.023676072248562e-05
2.523463687150838,0.00015888049706132021,3.0190862703151864e-05
2.5508379888268156,0.00015888049706132021,3.0145598714335403e-05
2.5782122905027935,0.00015888049706132021,3.0100962026844535e-05
2.605586592178771,0.00015888049706132021,3.005694565052411e-05
2.632960893854749,0.00015888049706132021,3.0013542369560192e-05
2.6603351955307266,0.00015888049706132021,2.9970744774892145e-05
2.687709497206704,0.00015888049706132021,2.9928545293937844e-05
2.7150837988826817,0.00015888049706132021,2.988693621782553e-05
2.7424581005586592,0.00015888049706132021,2.984590972631292e-05
2.769832402234637,0.00015888049706132021,2.9805457910563065e-05
2.7972067039106148,0.00015888049706132021,2.976557279393506e-05
2.8245810055865923,0.00015888049706132021,2.9726246350937377e-05
2.8519553072625703,0.00015888049706132021,2.968747052448141e-05
2.879329608938548,0.00015888049706132021,2.9649237241563864e-05
2.9067039106145254,0.00015888049706132021,2.961153842749727e-05
2.934078212290503,0.00015888049706132021,2.9574366018799987e-05
2.9614525139664805,0.00015888049706132021,2.953771197484911e-05
2.9888268156424584,0.00015888049706132021,2.9501568288392274e-05
3.016201117318436,0.00015888049706132021,2.9465926995007756e-05
3.043575418994414,0.00015888049706132021,2.9430780181595568e-05
3.0709497206703915,0.00015888049706132021,2.9396119993976457e-05
3.098324022346369,0.00015888049706132021,2.9361938643670096e-05
3.1256983240223466,0.00015888049706132021,2.9328228413918386e-05
3.153072625698324,0.00015888049706132021,2.929498166501517e-05
3.180446927374302,0.00015888049706132021,2.926219083899896e-05
3.2078212290502797,0.00015888049706132021,2.9229848463761022e-05
3.235195530726257,0.00015888049706132021,2.919794715661755e-05
3.2625698324022347,0.00015888049706132021,2.9166479627390516e-05
3.2899441340782127,0.00015888049706132021,2.913543868103899e-05
