ell,A_low,A_up
1.1,0.00015888049706132021,2.9110067752540138e-05
1.1273743016759779,0.00015888049706132021,2.915932412722193e-05
1.1547486033519554,0.00015888049706132021,2.9206078613671346e-05
1.1821229050279332,0.00015888049706132021,2.9250303575965777e-05
1.2094972067039107,0.00015888049706132021,2.929198410079877e-05
1.2368715083798885,0.00015888049706132021,2.9331117071764722e-05
1.264245810055866,0.00015888049706132021,2.9367710222468722e-05
1.2916201117318438,0.00015888049706132021,2.9401781183071198e-05
1.3189944134078213,0.00015888049706132021,2.943335653303232e-05
1.346368715083799,0.00015888049706132021,2.946247087099115e-05
1.3737430167597766,0.00015888049706132021,2.9489165910942305e-05
1.4011173184357544,0.00015888049706132021,2.9513489612193182e-05
1.428491620111732,0.00015888049706132021,2.953549534902225e-05
1.4558659217877097,0.00015888049706132021,2.9555241124529385e-05
1.4832402234636872,0.00015888049706132021,2.9572788831883803e-05
1.510614525139665,0.00015888049706132021,2.958820356503614e-05
1.5379888268156425,0.00015888049706132021,2.9601552979969127e-05
1.5653631284916203,0.00015888049706132021,2.9612906706710358e-05
1.5927374301675978,0.00015888049706132021,2.962233581161461e-05
1.6201117318435756,0.00015888049706132021,2.9629912308831897e-05
1.6474860335195531,0.00015888049706132021,2.9635708719401047e-05
1.674860335195531,0.00015888049706132021,2.9639797676035263e-05
1.7022346368715087,0.00015888049706132021,2.9642251571385057e-05
1.7296089385474862,0.00015888049706132021,2.9643142247363113e-05
1.7569832402234637,0.00015888049706132021,2.9642540722984897e-05
1.7843575418994415,0.00015888049706132021,2.964051695810698e-05
1.8117318435754193,0.00015888049706132021,2.9637139650423605e-05
1.8391061452513968,0.00015888049706132021,2.9632476063101328e-05
1.8664804469273744,0.00015888049706132021,2.9626591880484363e-05
1.8938547486033521,0.00015888049706132021,2.9619551089382416e-05
1.9212290502793299,0.00015888049706132021,2.961141588355207e-05
1.9486033519553074,0.00015888049706132021,2.9602246589097146e-05
1.975977653631285,0.00015888049706132021,2.959210160863813e-05
2.003351955307263,0.00015888049706132021,2.9581037382232035e-05
2.0307262569832405,0.00015888049706132021,2.9569108363158586e-05
2.058100558659218,0.00015888049706132021,2.9556367006824253e-05
2.0854748603351956,0.00015888049706132021,2.954286377116922e-05
2.112849162011173,0.00015888049706132021,2.9528647127093735e-05
2.140223463687151,0.00015888049706132021,2.95137635775464e-05
2.1675977653631286,0.00015888049706132021,2.9498257684038473e-05
2.1949720670391066,0.00015888049706132021,2.9482172099463115e-05
2.222346368715084,0.00015888049706132021,2.9465547606207345e-05
2.2497206703910617,0.00015888049706132021,2.944842315864621e-05
2.2770949720670393,0.00015888049706132021,2.9430835929203653e-05
2.304469273743017,0.00015888049706132021,2.941282135725268e-05
2.3318435754189943,0.00015888049706132021,2.939441320020876e-05
2.3592178770949723,0.00015888049706132021,2.937564358624506e-05
2.38659217877095,0.00015888049706132021,2.9356543068126823e-05
2.413966480446928,0.00015888049706132021,2.9337140677724322e-05
2.4413407821229054,0.00015888049706132021,2.9317463980820738e-05
2.468715083798883,0.00015888049706132021,2.9297539131882778e-05
